,model,size,count,obs_days,drive_hours,failures,failure_rate,percent_total,manufacturer
54,WD3200AAJS,0.3200729333760001,2.0,182.0,4356.0,0.0,0.0,3.390290208841877e-05,Western Digital
55,WD3200AAKS,0.3200729333760001,1.0,91.0,2153.0,0.0,0.0,1.6951451044209385e-05,Western Digital
56,WD3200BEKT,0.3200729333760001,1.0,91.0,2184.0,0.0,0.0,1.6951451044209385e-05,Western Digital
57,WD3200BEKX,0.3200729333760001,12.0,1076.0,25810.0,1.0,33.94033320418443,0.0002034174125305126,Western Digital
58,WD3200LPVX,0.3200729333760001,1.0,91.0,2183.0,0.0,0.0,1.6951451044209385e-05,Western Digital
59,WD40EFRX,4.000787030016,47.0,4107.0,98496.0,1.0,8.893762183235866,0.0007967181990778411,Western Digital
60,WD5000BPKT,0.500107862016001,24.0,2184.0,51519.0,0.0,0.0,0.0004068348250610252,Western Digital
61,WD5000LPVX,0.5001078620159979,265.0,23871.0,560246.0,1.0,1.5635988476490685,0.004492134526715487,Western Digital
62,WD5002ABYS,0.5001078620160009,5.0,455.0,10913.0,0.0,0.0,8.475725522104692e-05,Western Digital
63,WD5003ABYX,0.5001078620160009,2.0,182.0,3407.0,0.0,0.0,3.390290208841877e-05,Western Digital
64,WD60EFRX,6.00117512601598,466.0,41669.0,999362.0,8.0,7.01247395838545,0.007899376186601572,Western Digital
65,WD800AAJB,0.08002636185600019,9.0,801.0,18753.0,0.0,0.0,0.00015256305939788446,Western Digital
66,WD800AAJS,0.08002636185600019,14.0,1274.0,30552.0,0.0,0.0,0.00023732031461893137,Western Digital
67,WD800BB,0.08002636185600012,8.0,551.0,13180.0,1.0,66.46433990895297,0.00013561160835367508,Western Digital
68,WD800JB,0.08002636185600014,6.0,432.0,10356.0,2.0,169.17728852838934,0.0001017087062652563,Western Digital
69,WD800JD,0.08002636185600019,1.0,91.0,2178.0,0.0,0.0,1.6951451044209385e-05,Western Digital
70,WD800LB,0.08002636185600019,1.0,91.0,2185.0,0.0,0.0,1.6951451044209385e-05,Western Digital
