,model,size,count,obs_days,drive_hours,failures,failure_rate,percent_total,manufacturer
47,WD2500AAJS,0.2500593500159998,3.0,270.0,6471.0,0.0,0.0,4.6820863376720664e-05,Western Digital
48,WD2500BEVT,0.2500593500159999,1.0,90.0,2065.0,0.0,0.0,1.5606954458906888e-05,Western Digital
49,WD2500BPVT,0.2500593500159998,8.0,720.0,17234.0,0.0,0.0,0.0001248556356712551,Western Digital
50,WD30EFRX,3.0005929820159714,1066.0,94369.0,2261182.0,10.0,3.874080016557712,0.016637013453194745,Western Digital
51,WD3200AAJB,0.3200729333760001,2.0,156.0,3739.0,1.0,234.28724257822947,3.1213908917813776e-05,Western Digital
52,WD3200AAJS,0.3200729333760001,3.0,194.0,4641.0,0.0,0.0,4.6820863376720664e-05,Western Digital
53,WD3200AAKS,0.3200729333760001,1.0,90.0,2106.0,0.0,0.0,1.5606954458906888e-05,Western Digital
54,WD3200BEKT,0.3200729333760001,1.0,90.0,2134.0,0.0,0.0,1.5606954458906888e-05,Western Digital
55,WD3200BEKX,0.3200729333760001,11.0,951.0,22791.0,1.0,38.43622482558905,0.00017167649904797577,Western Digital
56,WD3200LPVX,0.3200729333760001,1.0,90.0,1699.0,0.0,0.0,1.5606954458906888e-05,Western Digital
57,WD40EFRX,4.000787030016,46.0,4140.0,99196.0,0.0,0.0,0.0007179199051097169,Western Digital
58,WD5000BPKT,0.500107862016001,24.0,2160.0,49547.0,0.0,0.0,0.0003745669070137653,Western Digital
59,WD5000LPVX,0.5001078620159974,296.0,25136.0,601328.0,2.0,2.9135513397014607,0.004619658519836439,Western Digital
60,WD5002ABYS,0.5001078620160009,5.0,450.0,10734.0,0.0,0.0,7.803477229453444e-05,Western Digital
61,WD5003ABYX,0.5001078620160009,2.0,180.0,4313.0,0.0,0.0,3.1213908917813776e-05,Western Digital
62,WD60EFRX,6.001175126015981,464.0,41214.0,987576.0,6.0,5.322122044278111,0.0072416268689327965,Western Digital
63,WD800AAJB,0.08002636185600012,7.0,492.0,11516.0,1.0,76.06807919416464,0.00010924868121234822,Western Digital
64,WD800AAJS,0.08002636185600019,14.0,1260.0,30189.0,0.0,0.0,0.00021849736242469643,Western Digital
65,WD800BB,0.08002636185600016,5.0,392.0,9368.0,4.0,374.03928266438936,7.803477229453444e-05,Western Digital
66,WD800JB,0.08002636185600016,4.0,319.0,7635.0,3.0,344.20432220039294,6.242781783562755e-05,Western Digital
67,WD800JD,0.08002636185600018,1.0,83.0,1984.0,1.0,441.5322580645161,1.5606954458906888e-05,Western Digital
68,WD800LB,0.08002636185600015,1.0,75.0,1799.0,1.0,486.93718732629236,1.5606954458906888e-05,Western Digital
