serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCAU47206115,345,0.0,22549.0,26696.0,4147.0
WD-WCAU47207213,108,0.0,41320.0,43691.0,2371.0
WD-WCAU47207348,567,0.0,41296.0,58540.0,17244.0
WD-WCAU47212518,567,0.0,41358.0,58778.0,17420.0
WD-WCAU47212661,568,0.0,41332.0,58745.0,17413.0
WD-WCAU47213035,336,0.0,21212.0,26534.0,5322.0
WD-WCAU47213055,574,0.0,40971.0,56418.0,15447.0
WD-WCAU47213057,345,0.0,29335.0,33483.0,4148.0
WD-WCAU47213092,575,0.0,41310.0,58554.0,17244.0
WD-WCAU47213934,567,0.0,41313.0,58558.0,17245.0
WD-WCAU47214071,567,0.0,41336.0,58760.0,17424.0
WD-WCAU47214238,502,1.0,41383.0,54775.0,13392.0
WD-WCAU47214551,575,0.0,41280.0,58507.0,17227.0
WD-WCAU47216368,567,0.0,41317.0,58570.0,17253.0
WD-WCAU47217186,544,0.0,41420.0,56134.0,14714.0
WD-WCAU47217365,518,0.0,41362.0,55209.0,13847.0
WD-WCAU47218291,345,0.0,22551.0,26697.0,4146.0
WD-WCAU47235928,579,0.0,40913.0,55218.0,14305.0
WD-WCAU47235955,579,0.0,41045.0,55414.0,14369.0
WD-WCAU47235960,570,0.0,41081.0,55277.0,14196.0
WD-WCAU47235969,553,0.0,40962.0,55624.0,14662.0
WD-WCAU47236003,579,0.0,40959.0,55367.0,14408.0
WD-WCAU47236387,579,0.0,40902.0,55327.0,14425.0
WD-WCAU47252080,570,0.0,41072.0,55261.0,14189.0
WD-WCAU47254781,345,0.0,22541.0,26688.0,4147.0
WD-WCAU47254921,381,1.0,41037.0,50377.0,9340.0
WD-WCAU47255666,570,0.0,41079.0,55266.0,14187.0
WD-WCAU47256216,599,0.0,40941.0,55878.0,14937.0
WD-WCAU47256252,336,0.0,21233.0,27159.0,5926.0
WD-WCAU47258811,370,1.0,41132.0,50689.0,9557.0
WD-WCAU47261537,321,0.0,41119.0,50195.0,9076.0
WD-WCAU47261562,570,0.0,41046.0,55249.0,14203.0
WD-WCAU47261635,570,0.0,41077.0,55280.0,14203.0
WD-WCAU47261784,570,0.0,41065.0,55318.0,14253.0
