serial_number,n_obs,failure,runtime_min,runtime_max,uptime
9VS1G7V7,95,1.0,40913.0,43167.0,2254.0
9VS1GB1T,517,0.0,40908.0,53301.0,12393.0
9VS1GDG0,335,1.0,40910.0,48942.0,8032.0
9VS1GHXT,534,0.0,39987.0,52794.0,12807.0
9VS1GS50,113,0.0,40913.0,43600.0,2687.0
9VS1GS8J,517,0.0,40908.0,53301.0,12393.0
9VS1GWVS,517,0.0,40910.0,53303.0,12393.0
9VS1GXF9,117,1.0,40910.0,43692.0,2782.0
9VS1GXY4,113,0.0,40913.0,43600.0,2687.0
9VS1GZEY,355,0.0,40913.0,49426.0,8513.0
9VS1H2Q8,355,0.0,40913.0,49425.0,8512.0
9VS1H3Y8,517,0.0,40909.0,53302.0,12393.0
9VS1H4XR,355,0.0,40913.0,49425.0,8512.0
9VS1H5LA,517,0.0,40911.0,53304.0,12393.0
9VS1H6GT,517,0.0,40910.0,53304.0,12394.0
9VS1H7GA,530,0.0,40585.0,53296.0,12711.0
9VS1H7PQ,534,0.0,40000.0,52806.0,12806.0
9VS1H8JN,355,0.0,40913.0,49425.0,8512.0
9VS1HAK9,517,0.0,40909.0,53302.0,12393.0
9VS1HATH,355,0.0,40913.0,49425.0,8512.0
9VS1HKG9,517,0.0,40909.0,53302.0,12393.0
9VS1HP03,355,0.0,40911.0,49422.0,8511.0
9VS1HS40,355,0.0,40912.0,49424.0,8512.0
9VS1HVB3,517,0.0,40910.0,53303.0,12393.0
9VS1HVWE,534,0.0,39987.0,52794.0,12807.0
9VS1HYJS,534,0.0,39987.0,52794.0,12807.0
9VS1J2H4,517,0.0,40908.0,53301.0,12393.0
9VS1J556,523,0.0,40747.0,53292.0,12545.0
9VS1J60N,523,0.0,40746.0,53291.0,12545.0
9VS1J9KD,376,1.0,40910.0,49928.0,9018.0
9VS1JA21,355,0.0,40867.0,49379.0,8512.0
9VS1JAJW,246,1.0,40910.0,46784.0,5874.0
9VS1JBFX,517,0.0,40910.0,53303.0,12393.0
9VS1JBZX,355,0.0,40911.0,49424.0,8513.0
9VS1JELD,355,0.0,40913.0,49426.0,8513.0
9VS1JFDW,523,0.0,40744.0,53288.0,12544.0
9VS1JG5J,355,0.0,40913.0,49426.0,8513.0
9VS1JPCZ,355,0.0,40913.0,49426.0,8513.0
9VS1JSBM,355,0.0,40912.0,49425.0,8513.0
9VS1JTCS,43,1.0,41077.0,42085.0,1008.0
9VS1JTLR,355,0.0,40912.0,49423.0,8511.0
9VS1JTN0,290,1.0,40913.0,47842.0,6929.0
9VS1JXN1,481,1.0,18889.0,30498.0,11609.0
9VS1K1HL,55,0.0,40975.0,42270.0,1295.0
9VS1K1PN,355,0.0,40913.0,49425.0,8512.0
9VS1K2EE,211,1.0,40913.0,45946.0,5033.0
9VS1K2ZB,58,1.0,40909.0,42276.0,1367.0
9VS1K3DK,264,1.0,40911.0,47240.0,6329.0
9VS1K47Y,355,0.0,40913.0,49425.0,8512.0
9VS1K4L5,517,0.0,40909.0,53301.0,12392.0
9VS1K7W6,122,1.0,17311.0,20213.0,2902.0
9VS1KFBR,517,0.0,40911.0,53304.0,12393.0
9VS1KQMR,145,1.0,40001.0,43546.0,3545.0
9VS1KREQ,141,1.0,40908.0,44262.0,3354.0
9VS1KSEA,533,0.0,39983.0,52767.0,12784.0
9VS1KTF2,355,0.0,40912.0,49424.0,8512.0
9VS1KTRB,281,1.0,40748.0,47460.0,6712.0
9VS1KXAS,523,0.0,40747.0,53292.0,12545.0
9VS1KXBG,355,0.0,40910.0,49423.0,8513.0
9VS1KYAJ,517,0.0,40910.0,53303.0,12393.0
9VS1KZS2,125,1.0,40746.0,43720.0,2974.0
9VS1L0B4,282,1.0,39986.0,46721.0,6735.0
9VS1L4ED,533,0.0,39601.0,52384.0,12783.0
9VS1L4ZZ,55,0.0,40419.0,41715.0,1296.0
9VS1L8YF,72,1.0,39599.0,41301.0,1702.0
9VS1L8YT,134,1.0,39988.0,43198.0,3210.0
9VS1LSEB,41,1.0,41444.0,42404.0,960.0
9VS1LSRF,359,1.0,41449.0,50057.0,8608.0
9VS1MH6T,530,0.0,40577.0,53286.0,12709.0
9VS1NG1A,530,0.0,40585.0,53296.0,12711.0
9VS1NRJ6,12,0.0,41442.0,41705.0,263.0
9VS1NT8B,370,0.0,41450.0,50321.0,8871.0
9VS1P56S,251,1.0,40577.0,46569.0,5992.0
9VS1PM0M,172,1.0,41459.0,45586.0,4127.0
9VS1PMBV,523,0.0,40747.0,53292.0,12545.0
9VS1Q08P,533,0.0,39601.0,52384.0,12783.0
9VS1Q5FC,523,0.0,40747.0,53293.0,12546.0
9VS1Q5FP,151,1.0,41644.0,45267.0,3623.0
9VS1Q5FQ,530,0.0,40585.0,53297.0,12712.0
9VS1Q5GK,530,0.0,40585.0,53297.0,12712.0
9VS1Q5XW,326,0.0,41460.0,49282.0,7822.0
9VS1Q7BC,321,0.0,41463.0,49165.0,7702.0
9VS1Q7CD,383,0.0,41449.0,50638.0,9189.0
9VS1Q7LF,530,0.0,40586.0,53297.0,12711.0
9VS1QAPQ,530,0.0,40578.0,53289.0,12711.0
9VS1QC90,113,1.0,41465.0,44178.0,2713.0
9VS1QD88,523,0.0,40737.0,53282.0,12545.0
9VS1QDBM,63,1.0,41440.0,42928.0,1488.0
9VS1QDCM,58,1.0,40749.0,42117.0,1368.0
9VS1QE55,530,0.0,40579.0,53290.0,12711.0
9VS1QE78,216,1.0,40737.0,45890.0,5153.0
9VS1QE91,530,0.0,40578.0,53288.0,12710.0
9VS1QEAD,376,0.0,41448.0,50463.0,9015.0
9VS1QEBN,364,0.0,41446.0,50178.0,8732.0
9VS1QF08,307,0.0,41471.0,48836.0,7365.0
9VS1QF8J,530,0.0,40585.0,53294.0,12709.0
9VS1QFKJ,396,0.0,41439.0,50929.0,9490.0
9VS1QFQ3,530,0.0,40576.0,53287.0,12711.0
9VS1QG79,502,1.0,40584.0,52623.0,12039.0
9VS1QG98,533,0.0,39594.0,52377.0,12783.0
9VS1QHFH,314,0.0,41451.0,48987.0,7536.0
9VS1QK8Y,307,0.0,41471.0,48840.0,7369.0
9VS1QKA8,277,1.0,41443.0,48090.0,6647.0
9VS1QKSP,242,0.0,41782.0,47584.0,5802.0
9VS1QKTH,372,0.0,41471.0,50398.0,8927.0
9VS1QMTA,530,0.0,40585.0,53296.0,12711.0
9VS1QMWJ,530,0.0,40579.0,53291.0,12712.0
9VS1QR1N,377,0.0,41445.0,50491.0,9046.0
9VS1QSS9,523,0.0,40747.0,53292.0,12545.0
9VS1QT1P,430,0.0,41448.0,51760.0,10312.0
9VS1QT6C,530,0.0,40584.0,53295.0,12711.0
9VS1QT6N,530,0.0,40577.0,53287.0,12710.0
9VS1QTGK,543,0.0,39666.0,52682.0,13016.0
9VS1QTK6,482,1.0,40586.0,52146.0,11560.0
9VS1QVKF,211,1.0,40584.0,45617.0,5033.0
9VS1QVPJ,299,0.0,41469.0,48635.0,7166.0
9VS1QWCB,530,0.0,40584.0,53295.0,12711.0
9VS1QWDQ,523,0.0,40738.0,53283.0,12545.0
9VS1QWGT,530,0.0,40578.0,53288.0,12710.0
9VS1QWKY,530,0.0,40576.0,53287.0,12711.0
9VS1QWQA,570,0.0,41450.0,55368.0,13918.0
9VS1QWRF,265,1.0,41469.0,47826.0,6357.0
9VS1QWVV,523,0.0,40740.0,53284.0,12544.0
9VS1QWWL,523,0.0,40740.0,53285.0,12545.0
9VS1QWY8,315,0.0,41471.0,49028.0,7557.0
9VS1QX44,523,0.0,40739.0,53284.0,12545.0
9VS1QX4K,523,0.0,40740.0,53284.0,12544.0
9VS1QX82,17,1.0,40578.0,40962.0,384.0
9VS1QXH4,523,0.0,40746.0,53291.0,12545.0
9VS1QXH7,515,0.0,39665.0,52008.0,12343.0
9VS1QXLH,23,1.0,40585.0,41112.0,527.0
9VS1QXQS,262,0.0,41467.0,47753.0,6286.0
9VS1QXWK,523,0.0,40739.0,53283.0,12544.0
9VS1QY3M,99,1.0,40585.0,42936.0,2351.0
9VS1QY5R,523,0.0,40746.0,53290.0,12544.0
9VS1QYB9,517,0.0,24891.0,37281.0,12390.0
9VS1R18H,144,0.0,41456.0,44911.0,3455.0
9VS1R1L8,403,0.0,41447.0,51189.0,9742.0
9VS1R1W7,523,0.0,40739.0,53284.0,12545.0
9VS1SD7Y,533,0.0,39594.0,52377.0,12783.0
9VS1W6JA,534,0.0,39985.0,52791.0,12806.0
9VS1W8CP,533,0.0,39452.0,52236.0,12784.0
9VS1WG5Y,150,1.0,39452.0,43023.0,3571.0
9VS1WVD9,533,0.0,39595.0,52377.0,12782.0
9VS1XAPX,533,0.0,39452.0,52235.0,12783.0
9VS1XBX8,533,0.0,39459.0,52242.0,12783.0
9VS1XFW0,108,0.0,31353.0,33919.0,2566.0
9VS1XQ8E,215,1.0,39458.0,44588.0,5130.0
9VS1Y90G,534,0.0,39978.0,52783.0,12805.0
9VS1YAHF,534,0.0,39978.0,52783.0,12805.0
9VS1YBHX,7,1.0,26983.0,27127.0,144.0
9VS1YCHT,371,1.0,39451.0,48350.0,8899.0
9VS1YEK4,534,0.0,39985.0,52791.0,12806.0
9VS1YMEF,533,0.0,39600.0,52383.0,12783.0
9VS1YNM2,94,1.0,39986.0,42217.0,2231.0
9VS1YNVS,533,0.0,39593.0,52375.0,12782.0
9VS1Z086,533,0.0,39601.0,52384.0,12783.0
9VS1Z2LK,387,1.0,39595.0,48877.0,9282.0
9VS1Z677,533,0.0,39457.0,52239.0,12782.0
9VS1ZASB,315,1.0,39980.0,47532.0,7552.0
9VS1ZBDP,534,0.0,39986.0,52792.0,12806.0
9VS1ZTDJ,453,1.0,39595.0,50459.0,10864.0
9VS1ZVAA,533,0.0,39599.0,52382.0,12783.0
9VS2025S,533,0.0,39601.0,52384.0,12783.0
9VS20FAX,533,0.0,39594.0,52377.0,12783.0
9VS21L3G,453,0.0,38611.0,49475.0,10864.0
9VS21LD8,453,0.0,38611.0,49475.0,10864.0
9VS21LZA,413,1.0,38604.0,48509.0,9905.0
9VS21N70,545,0.0,36030.0,49093.0,13063.0
9VS21QCP,545,0.0,36028.0,49093.0,13065.0
9VS21QTW,545,0.0,36032.0,49096.0,13064.0
9VS21R0G,545,0.0,36028.0,49092.0,13064.0
9VS21R17,545,0.0,36027.0,49092.0,13065.0
9VS21RJM,175,1.0,36016.0,40185.0,4169.0
9VS21RQH,453,0.0,38613.0,49477.0,10864.0
9VS22171,453,0.0,38605.0,49469.0,10864.0
9VS22D9S,545,0.0,36026.0,49089.0,13063.0
9VS22FAS,287,1.0,38613.0,45470.0,6857.0
9VS22FJV,191,1.0,38605.0,43159.0,4554.0
9VS22H8W,545,0.0,36028.0,49092.0,13064.0
9VS22HAV,528,0.0,36027.0,48691.0,12664.0
9VS22HG2,545,0.0,36027.0,49091.0,13064.0
9VS22HLY,232,1.0,38605.0,44143.0,5538.0
9VS22HX9,97,1.0,36028.0,38329.0,2301.0
9VS22J80,181,1.0,36027.0,40334.0,4307.0
9VS22JH2,422,1.0,33286.0,43403.0,10117.0
9VS22JH8,128,1.0,38614.0,41751.0,3137.0
9VS22L70,545,0.0,36027.0,49091.0,13064.0
9VS22LSW,545,0.0,36028.0,49093.0,13065.0
9VS22ZEG,182,1.0,18892.0,23302.0,4410.0
9VS239MS,323,1.0,38647.0,46392.0,7745.0
9VS23EMK,453,0.0,38613.0,49477.0,10864.0
9VS24NSP,155,1.0,18891.0,22581.0,3690.0
9VS24R0K,355,0.0,34487.0,42999.0,8512.0
9VS24XHH,534,0.0,34589.0,47395.0,12806.0
9VS253ZQ,517,0.0,24534.0,36927.0,12393.0
9VS2540Y,517,0.0,34487.0,46880.0,12393.0
9VS2557L,517,0.0,39169.0,51560.0,12391.0
9VS255Y1,421,1.0,28007.0,38102.0,10095.0
9VS25BJM,517,0.0,24406.0,36796.0,12390.0
9VS25PPZ,274,1.0,36021.0,42565.0,6544.0
9VS262YN,517,0.0,39158.0,51549.0,12391.0
9VS2680Z,453,0.0,38614.0,49478.0,10864.0
9VS26DBG,2,1.0,36022.0,36036.0,14.0
9VS26M1E,532,0.0,38996.0,51755.0,12759.0
9VS26WGR,532,0.0,38987.0,51745.0,12758.0
9VS270T3,532,0.0,38986.0,51744.0,12758.0
9VS271SL,532,0.0,38997.0,51756.0,12759.0
9VS272NT,85,0.0,31786.0,33799.0,2013.0
9VS27C7J,559,0.0,18893.0,32374.0,13481.0
9VS27EF9,532,0.0,38996.0,51754.0,12758.0
9VS27FBV,532,0.0,38987.0,51745.0,12758.0
9VS27PL9,532,0.0,38997.0,51756.0,12759.0
9VS2855H,532,0.0,38996.0,51754.0,12758.0
9VS28B1L,532,0.0,38986.0,51744.0,12758.0
9VS28F16,532,0.0,38995.0,51754.0,12759.0
9VS28GB5,532,0.0,38986.0,51744.0,12758.0
9VS28GDX,14,1.0,38998.0,39231.0,233.0
9VS28L47,532,0.0,38997.0,51756.0,12759.0
9VS28PBD,532,0.0,38984.0,51742.0,12758.0
9VS28QPR,532,0.0,38997.0,51755.0,12758.0
9VS28SGB,515,0.0,39160.0,51510.0,12350.0
9VS28TKQ,532,0.0,38998.0,51757.0,12759.0
9VS28V1Z,532,0.0,38984.0,51740.0,12756.0
9VS28VQH,495,1.0,38987.0,50857.0,11870.0
9VS28WPP,453,0.0,38613.0,49475.0,10862.0
9VS28Y5K,532,0.0,38985.0,51742.0,12757.0
9VS28YBZ,453,0.0,38610.0,49473.0,10863.0
9VS28ZQ6,306,1.0,38986.0,46323.0,7337.0
9VS2962G,43,0.0,30265.0,31273.0,1008.0
9VS29A35,532,0.0,38996.0,51755.0,12759.0
9VS29D2Q,2,1.0,39166.0,39190.0,24.0
9VS29FZ9,413,1.0,38995.0,48898.0,9903.0
9VS29J56,415,1.0,38613.0,48566.0,9953.0
9VS29SYQ,532,0.0,35788.0,48547.0,12759.0
9VS29X5H,532,0.0,38986.0,51744.0,12758.0
9VS29ZR3,432,1.0,39166.0,49527.0,10361.0
9VS2A06S,481,1.0,39169.0,50704.0,11535.0
9VS2A08J,517,0.0,39168.0,51559.0,12391.0
9VS2A0HD,453,0.0,38611.0,49474.0,10863.0
9VS2A193,517,0.0,39168.0,51559.0,12391.0
9VS2A1FH,517,0.0,39168.0,51561.0,12393.0
9VS2A1HH,498,1.0,39168.0,51111.0,11943.0
9VS2A1MK,533,0.0,33948.0,46730.0,12782.0
9VS2A1VW,148,1.0,39169.0,42689.0,3520.0
9VS2A1WN,517,0.0,39166.0,51556.0,12390.0
9VS2A30Q,359,1.0,38984.0,47592.0,8608.0
9VS2A88M,106,1.0,39168.0,41687.0,2519.0
9VS2AAJQ,532,0.0,38998.0,51757.0,12759.0
9VS2AAVA,55,0.0,36147.0,37443.0,1296.0
9VS2ABD3,532,0.0,38997.0,51756.0,12759.0
9VS2ABDY,532,0.0,38998.0,51756.0,12758.0
9VS2ABVT,434,1.0,39158.0,49566.0,10408.0
9VS2ACLY,532,0.0,38985.0,51742.0,12757.0
9VS2AD0R,453,0.0,38611.0,49475.0,10864.0
9VS2ADQW,517,0.0,39157.0,51547.0,12390.0
9VS2AES9,223,1.0,39158.0,44477.0,5319.0
9VS2AH7M,517,0.0,39168.0,51559.0,12391.0
9VS2AJYQ,211,1.0,39159.0,44336.0,5177.0
9VS2AK33,517,0.0,39159.0,51550.0,12391.0
9VS2AKPH,517,0.0,39130.0,51521.0,12391.0
9VS2AKTZ,517,0.0,39169.0,51560.0,12391.0
9VS2AQKT,517,0.0,39166.0,51557.0,12391.0
9VS2AQW5,517,0.0,39160.0,51551.0,12391.0
9VS2ARS9,517,0.0,39159.0,51551.0,12392.0
9VS2AVJW,453,0.0,38605.0,49469.0,10864.0
9VS2AVR5,517,0.0,39160.0,51551.0,12391.0
9VS2AXLJ,532,0.0,38984.0,51741.0,12757.0
9VS2AXN9,289,1.0,39157.0,46061.0,6904.0
9VS2AYQQ,517,0.0,39169.0,51561.0,12392.0
9VS2AYXC,517,0.0,39166.0,51557.0,12391.0
9VS2B5HY,530,0.0,27220.0,39931.0,12711.0
9VS2B6RJ,453,0.0,38605.0,49470.0,10865.0
9VS2B7DX,453,0.0,38604.0,49468.0,10864.0
9VS2B8JD,545,0.0,36019.0,49083.0,13064.0
9VS2B8MB,545,0.0,36022.0,49086.0,13064.0
9VS2BA7S,533,0.0,34115.0,46898.0,12783.0
9VS2BC2S,545,0.0,36029.0,49094.0,13065.0
9VS2BC7B,545,0.0,36022.0,49086.0,13064.0
9VS2BCEY,545,0.0,36020.0,49083.0,13063.0
9VS2BFMF,17,1.0,36027.0,36411.0,384.0
9VS2BFRB,545,0.0,36022.0,49087.0,13065.0
9VS2BFRK,544,0.0,36020.0,49072.0,13052.0
9VS2BWR1,335,1.0,36022.0,44056.0,8034.0
9VS2BWZS,14,1.0,36022.0,36334.0,312.0
9VS2BXAR,15,1.0,36022.0,36347.0,325.0
9VS2BYFN,333,1.0,36023.0,44009.0,7986.0
9VS2BYGM,2,1.0,36027.0,36051.0,24.0
9VS2FM17,43,0.0,33269.0,34277.0,1008.0
9VS2FNH9,453,0.0,23514.0,34377.0,10863.0
9VS2G6X8,85,0.0,31544.0,33558.0,2014.0
9VS2HGE2,453,0.0,16246.0,27109.0,10863.0
9VS2HL2G,55,0.0,31111.0,32407.0,1296.0
9VS2JAVJ,110,1.0,17981.0,20595.0,2614.0
9VS2LDNL,266,1.0,13416.0,19769.0,6353.0
9VS2Q2A6,26,0.0,31782.0,32382.0,600.0
9VS2SBW6,447,1.0,18872.0,29664.0,10792.0
9VS2X39G,450,0.0,19296.0,30098.0,10802.0
9VS2XCM1,517,0.0,7236.0,19628.0,12392.0
9VS31L8Q,163,1.0,32936.0,36841.0,3905.0
9VS31QR3,523,0.0,27722.0,40267.0,12545.0
9VS31RPJ,543,0.0,18658.0,31675.0,13017.0
9VS31ZBK,453,0.0,22030.0,32894.0,10864.0
9VS34KX0,108,0.0,33376.0,35943.0,2567.0
9VS35DXX,533,0.0,32948.0,45730.0,12782.0
9VS362XR,85,0.0,33425.0,35438.0,2013.0
9VS36KEM,524,0.0,18892.0,31532.0,12640.0
9VS3797K,7,1.0,8078.0,8222.0,144.0
9VS385BT,517,0.0,9414.0,21807.0,12393.0
9VS392E7,108,0.0,33381.0,35947.0,2566.0
9VS39425,43,0.0,33412.0,34420.0,1008.0
9VS3A0VD,453,0.0,22030.0,32894.0,10864.0
9VS3BDQ7,446,0.0,15991.0,26682.0,10691.0
9VS3BELX,43,0.0,33419.0,34427.0,1008.0
9VS3C2CY,559,0.0,18893.0,32373.0,13480.0
9VS3ERVK,530,0.0,32653.0,45365.0,12712.0
9VS3ETP0,43,0.0,33412.0,34420.0,1008.0
9VS3F5WV,29,1.0,33425.0,34040.0,615.0
9VS3F63J,108,0.0,33381.0,35947.0,2566.0
9VS3FCYV,26,0.0,33421.0,34021.0,600.0
9VS3FE7Y,85,0.0,33422.0,35435.0,2013.0
9VS3FEBM,26,0.0,33419.0,34020.0,601.0
9VS3FF91,170,1.0,32442.0,36491.0,4049.0
9VS3FFWZ,26,0.0,33422.0,34022.0,600.0
9VS3FFXA,108,0.0,33381.0,35947.0,2566.0
9VS3FG4Z,85,0.0,33423.0,35436.0,2013.0
9VS3FJMA,8,1.0,33430.0,33598.0,168.0
9VS3FMA0,108,0.0,33376.0,35943.0,2567.0
9VS3FMTH,26,0.0,33419.0,34019.0,600.0
9VS3FX1D,26,0.0,33423.0,34023.0,600.0
9VS3G2EH,545,0.0,31049.0,44113.0,13064.0
9VS3G2YE,534,0.0,31170.0,43974.0,12804.0
9VS3G4ED,131,1.0,33110.0,36272.0,3162.0
9VS3G4QQ,26,0.0,31943.0,32543.0,600.0
9VS3G5FG,43,0.0,33412.0,34420.0,1008.0
9VS3G63M,43,0.0,33352.0,34360.0,1008.0
9VS3G95W,26,0.0,33421.0,34021.0,600.0
9VS3GBJF,85,0.0,33425.0,35438.0,2013.0
9VS3GBPX,523,0.0,18819.0,31364.0,12545.0
9VS3GD3F,26,0.0,33421.0,34021.0,600.0
9VS3GFKQ,85,0.0,31503.0,33517.0,2014.0
9VS3GFPB,108,0.0,33379.0,35946.0,2567.0
9VS3GG54,372,1.0,32305.0,41226.0,8921.0
9VS3GKE3,108,0.0,33380.0,35946.0,2566.0
9VS3GNGZ,43,0.0,33421.0,34429.0,1008.0
9VS3GNLV,26,0.0,33089.0,33689.0,600.0
9VS3GSFP,108,0.0,33378.0,35945.0,2567.0
9VS3GSWV,108,0.0,33380.0,35946.0,2566.0
9VS3GV6J,486,1.0,18877.0,30607.0,11730.0
9VS3GXKK,43,0.0,33412.0,34420.0,1008.0
9VS3H1JB,534,0.0,31436.0,44241.0,12805.0
9VS3H60W,55,0.0,32798.0,34094.0,1296.0
9VS3H9DP,26,0.0,33421.0,34021.0,600.0
9VS3H9QT,43,0.0,31945.0,32953.0,1008.0
9VS3HA3F,85,0.0,33423.0,35437.0,2014.0
9VS3HA8C,43,0.0,33413.0,34421.0,1008.0
9VS3HADJ,108,0.0,33376.0,35943.0,2567.0
9VS3HALS,26,0.0,33421.0,34021.0,600.0
9VS3HAXG,84,1.0,33251.0,35241.0,1990.0
9VS3HB18,202,1.0,33251.0,38069.0,4818.0
9VS3HB99,108,0.0,33376.0,35942.0,2566.0
9VS3HB9E,371,1.0,31478.0,40373.0,8895.0
9VS3HBLJ,169,1.0,30500.0,34525.0,4025.0
9VS3HCMG,43,0.0,33414.0,34422.0,1008.0
9VS3HFGJ,26,0.0,33420.0,34020.0,600.0
9VS3HFRB,43,0.0,33419.0,34427.0,1008.0
9VS3HG85,108,0.0,33376.0,35943.0,2567.0
9VS3HGZR,85,0.0,33423.0,35437.0,2014.0
9VS3HJWH,108,0.0,33379.0,35945.0,2566.0
9VS3HJWP,85,0.0,33423.0,35437.0,2014.0
9VS3HKN3,523,0.0,31218.0,43763.0,12545.0
9VS3HKNQ,26,0.0,33420.0,34020.0,600.0
9VS3HKP7,26,0.0,33422.0,34022.0,600.0
9VS3HL03,43,0.0,33420.0,34428.0,1008.0
9VS3HLGJ,26,0.0,33420.0,34020.0,600.0
9VS3HLH4,523,0.0,31827.0,44371.0,12544.0
9VS3HLLZ,322,1.0,32920.0,40642.0,7722.0
9VS3HLND,26,0.0,31938.0,32538.0,600.0
9VS3HMC1,26,0.0,33421.0,34021.0,600.0
9VS3HMEB,26,0.0,33419.0,34019.0,600.0
9VS3HNC4,559,0.0,33252.0,46732.0,13480.0
9VS3HND3,517,0.0,30907.0,43298.0,12391.0
9VS3HNEH,534,0.0,31098.0,43903.0,12805.0
9VS3HNFN,7,1.0,31098.0,31237.0,139.0
9VS3HNGG,26,0.0,32041.0,32641.0,600.0
9VS3HNHZ,26,0.0,33420.0,34020.0,600.0
9VS3HNL5,43,0.0,31697.0,32705.0,1008.0
9VS3HNMQ,517,0.0,31172.0,43563.0,12391.0
9VS3HP0C,532,0.0,33251.0,46008.0,12757.0
9VS3HP8K,26,0.0,33419.0,34019.0,600.0
9VS3HQ6W,108,0.0,33377.0,35943.0,2566.0
9VS3HQAQ,108,0.0,33381.0,35948.0,2567.0
9VS3HQJ3,43,0.0,33418.0,34427.0,1009.0
9VS3HQLE,43,0.0,33412.0,34420.0,1008.0
9VS3HQM4,43,0.0,33419.0,34427.0,1008.0
9VS3HQMA,85,0.0,33431.0,35444.0,2013.0
9VS3HQMC,85,0.0,33431.0,35445.0,2014.0
9VS3HQMR,85,0.0,33431.0,35444.0,2013.0
9VS3HQN5,26,0.0,33419.0,34019.0,600.0
9VS3HQNA,43,0.0,33413.0,34421.0,1008.0
9VS3HR6E,488,1.0,32743.0,44446.0,11703.0
9VS3HR9B,108,0.0,33380.0,35946.0,2566.0
9VS3HRQJ,265,1.0,31432.0,37761.0,6329.0
9VS3HRT5,204,1.0,32140.0,37005.0,4865.0
9VS3HRV2,523,0.0,32893.0,45438.0,12545.0
9VS3HS67,453,0.0,32344.0,43208.0,10864.0
9VS3HT03,26,0.0,33421.0,34021.0,600.0
9VS3HTHR,26,0.0,33421.0,34021.0,600.0
9VS3HVZ5,26,0.0,32798.0,33398.0,600.0
9VS3HX2G,7,1.0,31827.0,31970.0,143.0
9VS3HY0C,43,0.0,33415.0,34423.0,1008.0
9VS3HY4L,534,0.0,32044.0,44851.0,12807.0
9VS3HYQL,108,0.0,33379.0,35945.0,2566.0
9VS3HZMP,43,0.0,33421.0,34430.0,1009.0
9VS3J0J5,523,0.0,31657.0,44201.0,12544.0
9VS3J0MD,85,0.0,33431.0,35444.0,2013.0
9VS3J12J,43,0.0,33419.0,34427.0,1008.0
9VS3J1NB,108,0.0,33379.0,35945.0,2566.0
9VS3J20X,43,0.0,33412.0,34420.0,1008.0
9VS3J2E6,43,0.0,33421.0,34429.0,1008.0
9VS3J2FJ,43,0.0,33414.0,34423.0,1009.0
9VS3J2JD,85,0.0,33423.0,35436.0,2013.0
9VS3J2TQ,43,0.0,33413.0,34422.0,1009.0
9VS3J32V,108,0.0,33380.0,35946.0,2566.0
9VS3J3FF,85,0.0,33423.0,35436.0,2013.0
9VS3J3SN,26,0.0,33421.0,34021.0,600.0
9VS3J4RD,26,0.0,33421.0,34022.0,601.0
9VS3J4VC,108,0.0,33379.0,35945.0,2566.0
9VS3J5XC,85,0.0,33425.0,35438.0,2013.0
9VS3J60Y,517,0.0,16421.0,28813.0,12392.0
