serial_number,n_obs,failure,runtime_min,runtime_max,uptime
WD-WCAYW1796315,729,0.0,11448.0,29292.0,17844.0
WD-WCAYW1800255,775,0.0,11916.0,30561.0,18645.0
WD-WCAYW1801221,743,0.0,12265.0,30254.0,17989.0
WD-WCAYW1832115,1044,0.0,11294.0,36411.0,25117.0
WD-WCAYW1872210,1026,1.0,11397.0,36097.0,24700.0
WD-WMAV2FM77268,95,1.0,4913.0,7165.0,2252.0
WD-WMAV38956161,433,0.0,38446.0,48793.0,10347.0
WD-WMAV3D816338,20,0.0,84.0,678.0,594.0
WD-WMAYU6619000,483,1.0,18072.0,29648.0,11576.0
WD-WMAYU6729198,1040,0.0,18250.0,43221.0,24971.0
WD-WMAYUK184305,687,0.0,14374.0,31991.0,17617.0
WD-WMAYUL641852,759,0.0,13895.0,32246.0,18351.0
WD-WMAYUL690739,688,0.0,14402.0,32089.0,17687.0
WD-WMAYUT624365,664,0.0,13761.0,29959.0,16198.0
WD-WMAYUU025032,1046,0.0,11474.0,36624.0,25150.0
WD-WMAYUU119900,742,0.0,13041.0,31274.0,18233.0
WD-WMAYUU472236,783,0.0,13698.0,32822.0,19124.0
WD-WMAYUU512255,875,0.0,13217.0,34324.0,21107.0
WD-WMAYUV271818,692,0.0,12380.0,28656.0,16276.0
WD-WMAYUV326407,850,0.0,13687.0,34088.0,20401.0
WD-WMAYUV393170,1011,0.0,13547.0,37891.0,24344.0
WD-WMAYV0000227,1041,0.0,18366.0,43390.0,25024.0
WD-WMAYV0000238,748,0.0,17669.0,36281.0,18612.0
WD-WMAYV0000297,1047,0.0,18191.0,43360.0,25169.0
WD-WMAYV0000302,1035,0.0,18489.0,43334.0,24845.0
WD-WMAYV0000311,203,0.0,17706.0,22530.0,4824.0
WD-WMAYV0000316,960,1.0,18604.0,42331.0,23727.0
WD-WMAYV0000324,807,0.0,17589.0,37084.0,19495.0
WD-WMAYV0000392,1039,0.0,18532.0,43475.0,24943.0
WD-WMAYV0000398,1045,0.0,17425.0,42532.0,25107.0
WD-WMAYV0000405,1049,0.0,18175.0,43346.0,25171.0
WD-WMAYV0000414,1036,0.0,18092.0,42986.0,24894.0
WD-WMAYV0000415,1038,0.0,18195.0,43177.0,24982.0
WD-WMAYV0000499,232,0.0,17713.0,23239.0,5526.0
WD-WMAYV0000500,631,0.0,18583.0,34939.0,16356.0
WD-WMAYV0000501,1042,0.0,18491.0,43483.0,24992.0
WD-WMAYV0000505,732,0.0,17664.0,36727.0,19063.0
WD-WMAYV0000509,1039,0.0,18808.0,43812.0,25004.0
WD-WMAYV0000510,1013,0.0,18705.0,43323.0,24618.0
WD-WMAYV0000527,1039,0.0,18514.0,43568.0,25054.0
WD-WMAYV0828131,713,0.0,12231.0,29498.0,17267.0
WD-WMAYV1072203,926,0.0,12248.0,34547.0,22299.0
WD-WMAYV1073578,189,0.0,12349.0,16944.0,4595.0
WD-WMAYV2528156,725,0.0,13929.0,31544.0,17615.0
WD-WMAYV2570576,756,0.0,14884.0,34504.0,19620.0
WD-WMAYV2571159,697,0.0,13888.0,31566.0,17678.0
WD-WMAYV2580526,680,0.0,14136.0,31582.0,17446.0
WD-WMAYV2811694,827,1.0,14294.0,35213.0,20919.0
WD-WMAYV2903150,1049,0.0,15728.0,40895.0,25167.0
WD-WMAYV2969101,642,0.0,13202.0,28875.0,15673.0
WD-WMAYV2980757,818,0.0,15270.0,35151.0,19881.0
WD-WMAYV2991913,626,0.0,15385.0,30565.0,15180.0
WD-WMAYV2994548,1044,0.0,15715.0,40844.0,25129.0
WD-WMAYV3001446,861,1.0,15793.0,37547.0,21754.0
WD-WMAYV3032878,680,0.0,14528.0,32166.0,17638.0
WD-WMAYV3035245,1048,0.0,15783.0,40906.0,25123.0
WD-WMAYV3122496,55,1.0,14872.0,16159.0,1287.0
WD-WMAYV3345682,895,0.0,14886.0,36494.0,21608.0
WD-WMAYV3389057,697,0.0,14867.0,32441.0,17574.0
WD-WMAYV3889396,542,1.0,13679.0,26660.0,12981.0
WD-WMAYV3889545,1044,0.0,13823.0,38911.0,25088.0
WD-WMAYV4085527,794,0.0,13940.0,33464.0,19524.0
WD-WMAYV4092110,848,0.0,13121.0,33642.0,20521.0
WD-WMAYV4098651,248,0.0,13663.0,19672.0,6009.0
WD-WMAYV4119558,857,0.0,13251.0,34044.0,20793.0
WD-WMAYW2166523,248,0.0,15602.0,21578.0,5976.0
WD-WMAYW2167006,191,0.0,15638.0,20233.0,4595.0
WD-WMAYW2167154,745,0.0,15342.0,33414.0,18072.0
WD-WMAYW2167361,1029,0.0,15767.0,40494.0,24727.0
WD-WMAYW2169411,200,0.0,15368.0,20153.0,4785.0
WD-WMAYW2209231,75,1.0,14894.0,16662.0,1768.0
WD-WMAYW2227991,771,0.0,15361.0,34815.0,19454.0
WD-WMAYW2228410,644,0.0,14868.0,31698.0,16830.0
WD-WMAYW2228551,232,0.0,15720.0,21242.0,5522.0
WD-WMAYW2247383,421,0.0,14525.0,28115.0,13590.0
WD-WMAYW2777524,1014,1.0,14513.0,38939.0,24426.0
WD-WMAYW3046456,205,0.0,14888.0,19823.0,4935.0
WD-WMAYW3108061,131,1.0,13904.0,17009.0,3105.0
WD-WMAYW3195089,678,0.0,13864.0,30273.0,16409.0
WD-WMAYW3414501,845,0.0,13169.0,33641.0,20472.0
WD-WMAYW3749025,715,0.0,13873.0,31681.0,17808.0
WD-WMAYW3848009,627,0.0,13870.0,30982.0,17112.0
WD-WMAYW3855894,251,0.0,13667.0,19655.0,5988.0
WD-WMAYW3886788,922,0.0,13105.0,35642.0,22537.0
